Folder,segment_id,speaker,speaker_segment_id,start_time,end_time,duration,video_file,audio_file,transcript,Emotion Audio (final),Text Emotion (final),Video Emotion (final),Final Overall (majority of modalities),Audio Clarity (final),Speaker Gender (any),Speaker Identity (any)
videoplayback (121),96,SPEAKER_02,67,1861.967844,1892.292219,30.324375,videos/SPEAKER_02/SPEAKER_02_segment_0067.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0067.wav,حاجة تعير اه اتلموا اه بالزبط عارفة ايه اتنقرت بقى هقولك ليه اه كنت سعيدة فرح مصطفى شعبان قال لك يلا على المطبخ بالزبط كان بيعصبني كان بيهزر انا هنا كنت في مرة من المرات كان فكرا كان في ماتش بين الاهلي والزمالك وانا دخلت اديت كومنت على الماتش فلاقيت كمية ولاد داخلين بيقولوا لي يلا على المطبخ وان البنات مش مهمتهم خالص هم يتفرجوا على كورة ولا انه هم يقولوا رأيهم ولا اي حاجة من الحاجات دي انت صاحبتي برا شغلنا من زمان صح?,Neutral,Anger,Neutral,Neutral,Clear,Female,
videoplayback (121),97,SPEAKER_02,68,1892.916594,1906.737219,13.820625,videos/SPEAKER_02/SPEAKER_02_segment_0068.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0068.wav,انت تعرف يعني كصحاب انا بفهم فكورة انا بفهمش اه بتفهم فطبيعي جداً لما حد تافه يدخل يقولي بالضبط يقولي يلا عن مطبخ لا مش يلا عن مطبخ ولو المطبخ اللي احنا ده مشهورين بيه فانتم مشهورين بحاجات احنا ما ينفعش نقولها,Neutral,Anger,Neutral,Neutral,Clear,Female,
videoplayback (121),98,SPEAKER_02,69,1912.879719,1925.755344,12.875625,videos/SPEAKER_02/SPEAKER_02_segment_0069.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0069.wav,لا والله مش بكرههم أنا بكره اللي بيتفهوا من وجهات نظر البنات أو بيتفهوا من دورهم في الحياة البنت عمر ما كان دورها مقتصر على المطبخ ولا على الجواز ولا على أنها بس تربي الولاد طيب لا,Neutral,Anger,Neutral,Neutral,Clear,Female,
videoplayback (121),99,SPEAKER_02,70,1940.554719,1946.174094,5.619375,videos/SPEAKER_02/SPEAKER_02_segment_0070.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0070.wav,توافق تكوني زوجة تانية؟ على حسب إيه رأيتن ده؟ في إيه بسمة ملك في يدها؟ إيه القلبة دي؟,Neutral,Neutral,Neutral,Neutral,Clear,Female,
videoplayback (122),0,SPEAKER_02,0,72.15471875,76.91346875,4.75875,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,إنت إزاي تجرؤ إنك تقول إن محمد صلاح حطك في,Surprise,Anger,Surprise,Surprise,Clear,Female,
videoplayback (122),10,SPEAKER_02,4,451.3528438,455.1328438,3.78,videos/SPEAKER_02/SPEAKER_02_segment_0004.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0004.wav,يا ربي يا إبراهيم يا سعيد رمضان الجاي تبقى زمال كاوي,Neutral,Happiness,Neutral,Neutral,Clear,Female,
videoplayback (122),15,SPEAKER_03,10,794.6747188,800.4122188,5.7375,videos/SPEAKER_03/SPEAKER_03_segment_0010.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0010.wav,تحصيني والله بجد لا أتفزع والله أكرر النجوم ليه؟ هو أنا هاخد منهم حتة؟,,Disgust,,Disgust,Clear,,
videoplayback (122),17,SPEAKER_03,12,863.8959688,868.0303438,4.134375,videos/SPEAKER_03/SPEAKER_03_segment_0012.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0012.wav,ما أعرفوش والله ما بتابعش أنا ما لي أنا أنا أنا ما تجي متابع معلقين أصلاً,,Anger,,Anger,Clear,,
videoplayback (122),18,SPEAKER_03,13,880.5347188,884.4665938,3.931875,videos/SPEAKER_03/SPEAKER_03_segment_0013.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0013.wav,هم بقى بيطبلوا أنا مليش دخل أنا بالطبيل ده بالصورة في معلش,,Disgust,,Disgust,Clear,,
videoplayback (122),19,SPEAKER_02,5,907.2984688,923.1778438,15.879375,videos/SPEAKER_02/SPEAKER_02_segment_0005.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0005.wav,طب ما أقولك عليك حاجة برضو أحمد الطيب المعلق الرياضي قال إنه الأهلي مفهوش دلوقتي ولا أسطورة لو بينافق,Neutral,Neutral,Neutral,Neutral,Clear,Female,
videoplayback (122),2,SPEAKER_02,1,171.3797188,175.4465938,4.066875,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,أنت مش شايف إنك أنت محتاج تروح لطبيب نفسي؟,Surprise,Surprise,Disgust,Surprise,Clear,Female,
videoplayback (122),21,SPEAKER_02,6,1170.717219,1183.474719,12.7575,videos/SPEAKER_02/SPEAKER_02_segment_0006.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0006.wav,وسنة الأخر حاجة في حلقتنا سرك مش في بير وخليك فاكر إن السؤال ده اختياري مش إجباري أنا بديك السؤال عايز تقوله عايز تجاوب قوله مش عايز خد الكارت كده ومش هعملك أي حاجة تحور,Neutral,Neutral,,Neutral,Clear,Female,
videoplayback (122),22,SPEAKER_03,15,1210.660344,1232.040969,21.380625,videos/SPEAKER_03/SPEAKER_03_segment_0015.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0015.wav,بصي أنا يعني السؤال ده أنا عارف إنهم لحد من برة خلاص لإن السؤال أولاً ما ينفعش إني أتقابل وأنا عارف الشخصية دي الشخصيات اللي زي دي التجاهل عليها لإن الشخصية اللي زي دي ما ينفعش تترد ما ينفعش حتى الواحد يقدرها ولا يحترمها يعني مش عايز ترد؟ لا طبعاً مش عارف ده ممكن بقى نخلص من القصة دي عشان بجد عيب,,Disgust,,Disgust,Clear,,
videoplayback (122),6,SPEAKER_02,2,314.9522188,326.0728438,11.120625,videos/SPEAKER_02/SPEAKER_02_segment_0002.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0002.wav,ADHD كم كان بقى؟ ADHD عارف يعني إيه؟ أوك لوزع عارف يعني إيه؟ لا والله إضطراب فرط الحركة كل ده أنا؟ آه أنا معرفة,Surprise,Neutral,Happiness,Surprise,Clear,Female,
videoplayback (122),9,SPEAKER_02,3,434.8490938,440.1815938,5.3325,videos/SPEAKER_02/SPEAKER_02_segment_0003.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0003.wav,أنا عايزة أقولك بس نصيحة أنت مفروض تزعل من الناس مش تزعل من المكان ولا الكيان,Surprise,Neutral,Surprise,Surprise,Clear,Female,
videoplayback (123),0,SPEAKER_01,0,21.39471875,24.76971875,3.375,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,متشكر جدا يا استاذ حسين وانا ان شاء الله  من بكرة هبتدي الشغل,Happiness,Happiness,Happiness,Happiness,Clear,Male,سيد رجب
videoplayback (123),3,SPEAKER_02,0,56.52846875,66.19784375,9.669375,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,أنا فعلاً عريس سمعت كلامك واتجوزت فيفان  ولسه جايبن من الكنيسة وصلتها على البيت تلم حاجتها وقلت لها هروح مشوار اجيلك وقلت اجري اقولك  قبل أي حد,Happiness,Disgust,Happiness,Happiness,Clear,Male,
videoplayback (123),4,SPEAKER_01,2,73.15034375,77.33534375,4.185,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,لا ده احنا لازم نحتفل هعملك فطورة ما حصلتش,Happiness,Happiness,Happiness,Happiness,Clear,Male,
videoplayback (123),5,SPEAKER_02,1,80.60909375,84.10221875,3.493125,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,بعدين  انا لازم امشي قلت لازم اجي افرحك الاول,,Happiness,,Happiness,Clear,,
videoplayback (126),0,SPEAKER_01,0,1.34721875,16.02846875,14.68125,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,وإيه لازمتي عبد الحميد؟ وليله كده عادي يعني ما هي لما ساتي تبعت لرجل متجاوز في رسالة تقول له بحبك وحشتني تبقى فعلاً متربية أحسن تربية,,Anger,,Anger,Clear,,
videoplayback (126),10,SPEAKER_01,8,171.9703438,175.0753438,3.105,videos/SPEAKER_01/SPEAKER_01_segment_0008.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0008.wav,محدش بيصيب روحه انتجبت يا عنواني مني,,Anger,,Anger,Clear,,
videoplayback (126),11,SPEAKER_01,9,176.3072188,180.6778438,4.370625,videos/SPEAKER_01/SPEAKER_01_segment_0009.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0009.wav,من الرسالة اللي انت بعتها له على موبايله وكتبتوله فيها عنوان العمارة عندك,,Anger,,Anger,Clear,,
videoplayback (126),12,SPEAKER_01,10,183.9347188,205.8384688,21.90375,videos/SPEAKER_01/SPEAKER_01_segment_0010.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0010.wav,مرة مرزوقة من أنا الصغير رجع من المدرسة سخن وانفرفر وبطنه وجعاه وفجأة بعد عنك بقى قعى قعى لمؤخذة يعني قعى قعى لما در مغلي البيت فهمت على طول بس سكت ولا قلت له حاجة سبته لما جاب كل اللي في بطنه وارتاح,,Anger,,Anger,Clear,,
videoplayback (126),13,SPEAKER_01,11,206.9353438,210.8165938,3.88125,videos/SPEAKER_01/SPEAKER_01_segment_0011.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0011.wav,ورحت واخدها في حضني طبطبت عليه وعلكته,,Anger,,Anger,Clear,,
videoplayback (126),14,SPEAKER_01,12,212.0990938,218.5453438,6.44625,videos/SPEAKER_01/SPEAKER_01_segment_0012.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0012.wav,بعد ما تأكدت إنه عارف غلطته وإنه تاني مرة أنا ما تروحش لحاجة في الشارع,,Anger,,Anger,Clear,,
videoplayback (126),15,SPEAKER_01,13,224.1478438,228.6703438,4.5225,videos/SPEAKER_01/SPEAKER_01_segment_0013.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0013.wav,اوعي تفكري لحظة تقربي خطوة تانية من جوزي,,Anger,,Anger,Clear,,
videoplayback (126),16,SPEAKER_01,14,232.0959688,235.3697188,3.27375,videos/SPEAKER_01/SPEAKER_01_segment_0014.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0014.wav,اوعي مخك يقولك وما له ما جرب تاني,,Anger,,Anger,Clear,,
videoplayback (126),17,SPEAKER_01,15,236.6690938,240.4153438,3.74625,videos/SPEAKER_01/SPEAKER_01_segment_0015.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0015.wav,فكري ألف مرة بعد اللي حقول هو إليك ده عارفة ليه؟,,Anger,,Anger,Clear,,
videoplayback (126),18,SPEAKER_01,16,250.9959688,255.1809688,4.185,videos/SPEAKER_01/SPEAKER_01_segment_0016.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0016.wav,وصلت الرسالة؟ ولا لسه؟,,Anger,,Anger,Clear,,
videoplayback (126),2,SPEAKER_01,1,28.80284375,42.97784375,14.175,videos/SPEAKER_01/SPEAKER_01_segment_0001.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0001.wav,"أنا جاي أتشرف بحضرتك، وأعرفك علي برضو؟ إحنا يعني نعرف بعض بقالنا قد إيه؟ ده هم يدوب الدقيقتين دول بس؟ وأنت لو كنت كلفت خطرك مرة وسألت عبد الحميد قلت له مين عيدة؟ كان قال",,Anger,,Anger,Clear,,
videoplayback (126),3,SPEAKER_01,2,44.00721875,47.11221875,3.105,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,عايدة دي ست تسيبش حقها أبدا,,Anger,,Anger,Clear,,
videoplayback (126),4,SPEAKER_01,3,61.79346875,65.03346875,3.24,videos/SPEAKER_01/SPEAKER_01_segment_0003.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0003.wav,أصلنتي يا مادام منار قربتي من حياة,,Anger,,Anger,Clear,,
videoplayback (126),5,SPEAKER_01,4,103.3059688,108.3178438,5.011875,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,لا يا حبيبي أنا كويسة مشوار كده هخلصه أجيلك بسرعة,,Anger,,Anger,Clear,,
videoplayback (126),6,SPEAKER_01,5,109.4315938,112.5534688,3.121875,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,طب يا حبيب سلامة يا حبيب سلامة,,Anger,,Anger,Clear,,
videoplayback (126),7,SPEAKER_01,6,113.8190938,120.3665938,6.5475,videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0006.wav,شفتي؟ إحنا كده طول عمرنا نحس ببعض أوه والله حتى لو بيننا إيه مسافات,,Anger,,Anger,Clear,,
videoplayback (126),8,SPEAKER_01,7,135.9084688,140.0428438,4.134375,videos/SPEAKER_01/SPEAKER_01_segment_0007.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0007.wav,سبب المسؤوليات ومشاكل العيال والفلوس وزوف الدنيا,,Anger,,Anger,Clear,,
videoplayback (127),0,SPEAKER_01,0,31.58721875,37.52721875,5.94,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,صح هي من الصغيرة عشان كده جايلك بنفسها تقولك اللي بينك وما بينها خلاص انتهى ومش محتاجة حد يتكلم بلسانها,,Anger,,Anger,Clear,,
videoplayback (128),0,SPEAKER_03,0,272.9165938,277.6078438,4.69125,videos/SPEAKER_03/SPEAKER_03_segment_0000.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0000.wav,ربنا طول الوقت كان بيبعدك عنه ويردك ليه تقوم تحبيه هو وانا لأ,,Anger,,Anger,Clear,,
videoplayback (128),1,SPEAKER_03,1,346.2890938,350.5584688,4.269375,videos/SPEAKER_03/SPEAKER_03_segment_0001.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0001.wav,على فكرة احنا ممكن نحجز الطيارة اللي بعدها ونسافر مع بعض,,Anger,,Anger,Clear,,
videoplayback (128),2,SPEAKER_03,2,372.7322188,392.8640938,20.131875,videos/SPEAKER_03/SPEAKER_03_segment_0002.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0002.wav,طب اسمع بقى يا اللي اسمك حازم انت إبراهيم معايا ومش هتشوفه تاني علشان انت ولا تستهله ولا تستهلها انت اخرج جواب صايص زيك لكن انا اهد الدنيا علشان خاطر الست اللي معايا اسبت لها قد ايه انا بحبها سامع! في ببلي يا مؤنس احسنك في ببلي,,Anger,,Anger,Clear,,
videoplayback (128),3,SPEAKER_01,0,433.2290938,438.2747188,5.045625,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,وحيكبر ويكرهك يا بونس عارف يعني هيكرهك لان انت اللي حرمته مني,,Anger,,Anger,Clear,,
videoplayback (129),0,SPEAKER_00,0,44.68221875,48.47909375,3.796875,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,بس أنا لما لقيت نفسي بأكبر  وما بيحصلش حمل,Fear,Fear,Fear,Fear,Clear,Female,منى زكي
videoplayback (129),1,SPEAKER_00,1,87.51096875,91.00409375,3.493125,videos/SPEAKER_00/SPEAKER_00_segment_0001.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0001.wav,كنت حاسة أني هموت أو ابني هيحصل له حاجة,Fear,Fear,Fear,Fear,Clear,Female,منى زكي
videoplayback (129),2,SPEAKER_00,2,99.54284375,103.2722188,3.729375,videos/SPEAKER_00/SPEAKER_00_segment_0002.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0002.wav,معقول بعد التعب ده كله واول ما ابني يجي,Fear,Surprise,Fear,Fear,Clear,Female,
videoplayback (129),3,SPEAKER_00,3,113.7684688,117.6159688,3.8475,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,لقد شعرت بأن قلبي مغلق لم أستطع تلوثه,,Anger,,Anger,Noisy,,
videoplayback (129),4,SPEAKER_00,4,266.0484688,280.5440938,14.495625,videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0004.wav,هواظب على كل جلسات العلاج النفسي لغاية لما انتو تبقوا متطمنين على ابني وهو معايا,Fear,Fear,Fear,Fear,Noisy,Female,
videoplayback (13),0,SPEAKER_00,0,3.81096875,19.69034375,15.879375,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,مش عارفة هل علاقاتك مش قوية يعني الوسط بتاعنا مش عارف يستغلك مظبوط عندك إمكانيات كتير يعني وحجم شغلك مش بالكترة دي ليه يعني قوليلي إيه,Surprise,,Surprise,Surprise,Clear,Female,esaad younes 
